year,province,category,value
2017.0,DKI Jakarta,uc,0.00866483784577974
2017.0,DKI Jakarta,vulnerable,0.1650090203588344
2017.0,Gorontalo,amc,0.3768160775144762
2017.0,Gorontalo,mc,0.27546977244579823
2017.0,Gorontalo,poor,0.17646715048790565
2017.0,Gorontalo,uc,0.008281268816638309
2017.0,Gorontalo,vulnerable,0.16296573073518164
2017.0,Jambi,amc,0.5483516792328701
2017.0,Jambi,mc,0.16381294014500405
2017.0,Jambi,poor,0.08185043094218071
2017.0,Jambi,uc,0.0018912186774145618
2017.0,Jambi,vulnerable,0.20409373100253062
2017.0,Jawa Barat,amc,0.43045810726372663
2017.0,Jawa Barat,mc,0.2955554782026028
2017.0,Jawa Barat,poor,0.08707374305908586
2017.0,Jawa Barat,uc,0.006486283151540495
2017.0,Jawa Barat,vulnerable,0.1804263883230442
2017.0,Jawa Tengah,amc,0.4503215386821645
2017.0,Jawa Tengah,mc,0.1888146093066848
2017.0,Jawa Tengah,poor,0.13014512969115827
2017.0,Jawa Tengah,uc,0.0025042829021996913
2017.0,Jawa Tengah,vulnerable,0.2282144394177928
2017.0,Jawa Timur,amc,0.45884542925998706
2017.0,Jawa Timur,mc,0.20355660794870606
2017.0,Jawa Timur,poor,0.11766519991079633
2017.0,Jawa Timur,uc,0.006129915705393148
2017.0,Jawa Timur,vulnerable,0.21380284717511758
2017.0,Kalimantan Barat,amc,0.5339523249519347
2017.0,Kalimantan Barat,mc,0.1654656793099606
2017.0,Kalimantan Barat,poor,0.07882987892835824
2017.0,Kalimantan Barat,uc,0.000791792495160531
2017.0,Kalimantan Barat,vulnerable,0.22096032431458584
2017.0,Kalimantan Selatan,amc,0.5350589209537685
2017.0,Kalimantan Selatan,mc,0.23368464123634095
2017.0,Kalimantan Selatan,poor,0.04725548363199794
2017.0,Kalimantan Selatan,uc,0.0034586376209553905
2017.0,Kalimantan Selatan,vulnerable,0.1805423165569373
2017.0,Kalimantan Tengah,amc,0.5161913727012645
2017.0,Kalimantan Tengah,mc,0.23868353517315039
2017.0,Kalimantan Tengah,poor,0.05370106213163626
2017.0,Kalimantan Tengah,uc,0.0034071443917718575
2017.0,Kalimantan Tengah,vulnerable,0.18801688560217716
2017.0,Kalimantan Timur,amc,0.5089478919784367
2017.0,Kalimantan Timur,mc,0.21707462612481002
2017.0,Kalimantan Timur,poor,0.061900480132877134
2017.0,Kalimantan Timur,uc,0.0021366197661549383
2017.0,Kalimantan Timur,vulnerable,0.2099403819977211
2017.0,Kalimantan Utara,amc,0.5876026126213248
2017.0,Kalimantan Utara,mc,0.12844014615503088
2017.0,Kalimantan Utara,poor,0.07224018334535989
2017.0,Kalimantan Utara,uc,0.0002922339339452835
2017.0,Kalimantan Utara,vulnerable,0.21142482394433906
2017.0,Kepulauan Bangka Belitung,amc,0.6124138853595281
2017.0,Kepulauan Bangka Belitung,mc,0.11921613844111885
2017.0,Kepulauan Bangka Belitung,poor,0.052043545330451815
2017.0,Kepulauan Bangka Belitung,uc,0.0011752254389069627
2017.0,Kepulauan Bangka Belitung,vulnerable,0.21515120542999425
2017.0,Kepulauan Riau,amc,0.4795636532560708
2017.0,Kepulauan Riau,mc,0.3110731792843674
2017.0,Kepulauan Riau,poor,0.060596529403607456
2017.0,Kepulauan Riau,uc,0.0007166775351900255
2017.0,Kepulauan Riau,vulnerable,0.14804996052076433
2017.0,Lampung,amc,0.489697500939135
2017.0,Lampung,mc,0.12062999448529932
2017.0,Lampung,poor,0.13687457691362973
2017.0,Lampung,uc,0.0013303792697467378
2017.0,Lampung,vulnerable,0.2514675483921892
2017.0,Maluku,amc,0.446768462387839
2017.0,Maluku,mc,0.11252792279997478
2017.0,Maluku,poor,0.18448352923421907
2017.0,Maluku,uc,0.000701234979881049
2017.0,Maluku,vulnerable,0.2555188505980861
2017.0,Maluku Utara,amc,0.5404629107730082
2017.0,Maluku Utara,mc,0.1474057322620652
2017.0,Maluku Utara,poor,0.06354238457247632
2017.0,Maluku Utara,uc,0.000993434135979806
2017.0,Maluku Utara,vulnerable,0.2475955382564704
2017.0,Nusa Tenggara Barat,amc,0.4466437020698355
2017.0,Nusa Tenggara Barat,mc,0.1633986358817719
2017.0,Nusa Tenggara Barat,poor,0.16066171460654027
2017.0,Nusa Tenggara Barat,uc,0.0017553154591922404
2017.0,Nusa Tenggara Barat,vulnerable,0.22754063198265997
2017.0,Nusa Tenggara Timur,amc,0.41499977466516985
2017.0,Nusa Tenggara Timur,mc,0.09184408932658839
2017.0,Nusa Tenggara Timur,poor,0.2185228959304074
2017.0,Nusa Tenggara Timur,uc,0.0008688419455258894
2017.0,Nusa Tenggara Timur,vulnerable,0.2737643981323085
2017.0,Papua,amc,0.3990850994464703
2017.0,Papua,mc,0.19411177406827487
2017.0,Papua,poor,0.2761538203092347
2017.0,Papua,uc,0.0008143893251722172
2017.0,Papua,vulnerable,0.12983491685084803
2017.0,Papua Barat,amc,0.42148813983172856
2017.0,Papua Barat,mc,0.15675355186961187
2017.0,Papua Barat,poor,0.2510209899020467
2017.0,Papua Barat,uc,0.0022217599696998033
2017.0,Papua Barat,vulnerable,0.16851555842691304
2017.0,Riau,amc,0.5417611011998775
2017.0,Riau,mc,0.16438487420933298
2017.0,Riau,poor,0.07775611516628907
2017.0,Riau,uc,0.0011582329624701157
2017.0,Riau,vulnerable,0.21493967646203047
2017.0,Sulawesi Barat,amc,0.4807229529871759
2017.0,Sulawesi Barat,mc,0.14908914951897143
2017.0,Sulawesi Barat,poor,0.11304372898159908
2017.0,Sulawesi Barat,uc,0.002207339042095794
2017.0,Sulawesi Barat,vulnerable,0.25493682947015783
2017.0,Sulawesi Selatan,amc,0.40879131767427446
2017.0,Sulawesi Selatan,mc,0.318387629170461
2017.0,Sulawesi Selatan,poor,0.09378755588296042
2017.0,Sulawesi Selatan,uc,0.005215360058539476
2017.0,Sulawesi Selatan,vulnerable,0.1738181372137646
2017.0,Sulawesi Tengah,amc,0.4727546587382155
2017.0,Sulawesi Tengah,mc,0.150755984583916
2017.0,Sulawesi Tengah,poor,0.14140396378767378
2017.0,Sulawesi Tengah,uc,0.0008271388778232706
2017.0,Sulawesi Tengah,vulnerable,0.23425825401237146
2017.0,Sulawesi Tenggara,amc,0.40633334004590344
2017.0,Sulawesi Tenggara,mc,0.28842922814558764
2017.0,Sulawesi Tenggara,poor,0.12810154556459832
2017.0,Sulawesi Tenggara,uc,0.0036752453902254237
2017.0,Sulawesi Tenggara,vulnerable,0.17346064085368523
2017.0,Sulawesi Utara,amc,0.4196963856712898
2017.0,Sulawesi Utara,mc,0.32825752598109526
2017.0,Sulawesi Utara,poor,0.08100880979450054
2017.0,Sulawesi Utara,uc,0.004673052147608089
2017.0,Sulawesi Utara,vulnerable,0.16636422640550622
2017.0,Sumatera Barat,amc,0.5392079343582444
2017.0,Sumatera Barat,mc,0.13587477061210454
2017.0,Sumatera Barat,poor,0.06869905696912781
2017.0,Sumatera Barat,uc,0.001225978194781696
2017.0,Sumatera Barat,vulnerable,0.25499225986574153
2017.0,Sumatera Selatan,amc,0.4349368364236834
2017.0,Sumatera Selatan,mc,0.20163436506340768
2017.0,Sumatera Selatan,poor,0.13190172414217743
2017.0,Sumatera Selatan,uc,0.0010219166775908748
2017.0,Sumatera Selatan,vulnerable,0.23050515769314056
2017.0,Sumatera Utara,amc,0.5236025841943971
2017.0,Sumatera Utara,mc,0.11940016006997901
2017.0,Sumatera Utara,poor,0.10222538615186212
2017.0,Sumatera Utara,uc,0.0007212500242184003
2017.0,Sumatera Utara,vulnerable,0.25405061955954344
2018.0,Aceh,amc,0.46703770936212685
2018.0,Aceh,mc,0.109691712533963
2018.0,Aceh,poor,0.15965260050586852
2018.0,Aceh,uc,0.0005418815436739046
2018.0,Aceh,vulnerable,0.26307609605436777
2018.0,Bali,amc,0.46310019188075857
2018.0,Bali,mc,0.3606144501205732
2018.0,Bali,poor,0.04012465231062971
2018.0,Bali,uc,0.005928051658614659
2018.0,Bali,vulnerable,0.13023265402942397
2018.0,Banten,amc,0.48524567346509584
2018.0,Banten,mc,0.2868518519708915
2018.0,Banten,poor,0.05236825477973632
2018.0,Banten,uc,0.0045093656761580544
2018.0,Banten,vulnerable,0.17102485410811835
2018.0,Bengkulu,amc,0.44193798771242243
2018.0,Bengkulu,mc,0.1437985583697893
2018.0,Bengkulu,poor,0.1543013119452556
2018.0,Bengkulu,uc,0.0014398382638980392
2018.0,Bengkulu,vulnerable,0.25852230370863466
2018.0,DI Yogyakarta,amc,0.4084493151219561
2018.0,DI Yogyakarta,mc,0.26109816359199595
2018.0,DI Yogyakarta,poor,0.12131303466763226
2018.0,DI Yogyakarta,uc,0.009242011063775021
2018.0,DI Yogyakarta,vulnerable,0.19989747555464074
2018.0,DKI Jakarta,amc,0.47469738350094054
2018.0,DKI Jakarta,mc,0.313171654474847
2018.0,DKI Jakarta,poor,0.03572490832086426
2018.0,DKI Jakarta,uc,0.008104837526781103
2018.0,DKI Jakarta,vulnerable,0.1683012161765672
2018.0,Gorontalo,amc,0.387336115045625
2018.0,Gorontalo,mc,0.2671743783337928
2018.0,Gorontalo,poor,0.1680697430472043
2018.0,Gorontalo,uc,0.0035611471036592237
2018.0,Gorontalo,vulnerable,0.17385861646971879
2018.0,Jambi,amc,0.5177974769603765
2018.0,Jambi,mc,0.16661833724740382
2018.0,Jambi,poor,0.0792075395724764
2018.0,Jambi,uc,0.0013144668222946417
2018.0,Jambi,vulnerable,0.23506217939744878
2018.0,Jawa Barat,amc,0.4452043920375331
2018.0,Jawa Barat,mc,0.3035667117524871
2018.0,Jawa Barat,poor,0.07451911958486619
2018.0,Jawa Barat,uc,0.007148105627321175
2018.0,Jawa Barat,vulnerable,0.16956167099779254
2018.0,Jawa Tengah,amc,0.46797234468192406
2018.0,Jawa Tengah,mc,0.20573580085365187
2018.0,Jawa Tengah,poor,0.11318359627555495
2018.0,Jawa Tengah,uc,0.004011780931327035
2018.0,Jawa Tengah,vulnerable,0.2090964772575422
2018.0,Jawa Timur,amc,0.4608386027936266
2018.0,Jawa Timur,mc,0.21113471680505363
2018.0,Jawa Timur,poor,0.1098278564165405
2018.0,Jawa Timur,uc,0.004054964094389281
2018.0,Jawa Timur,vulnerable,0.21414385989038986
2018.0,Kalimantan Barat,amc,0.5429766504970744
2018.0,Kalimantan Barat,mc,0.1640745704350255
2018.0,Kalimantan Barat,poor,0.0776592565684405
2018.0,Kalimantan Barat,uc,0.002402657073767346
2018.0,Kalimantan Barat,vulnerable,0.21288686542569216
2018.0,Kalimantan Selatan,amc,0.5565123659720814
2018.0,Kalimantan Selatan,mc,0.22842099927473866
2018.0,Kalimantan Selatan,poor,0.045365378316690866
2018.0,Kalimantan Selatan,uc,0.0024687202188753248
2018.0,Kalimantan Selatan,vulnerable,0.16723253621761375
2018.0,Kalimantan Tengah,amc,0.5270571616047139
2018.0,Kalimantan Tengah,mc,0.26097552660195433
2018.0,Kalimantan Tengah,poor,0.0517418899390885
2018.0,Kalimantan Tengah,uc,0.003856431619913969
2018.0,Kalimantan Tengah,vulnerable,0.1563689902343293
2018.0,Kalimantan Timur,amc,0.5276579138987528
2018.0,Kalimantan Timur,mc,0.20937983414114794
2018.0,Kalimantan Timur,poor,0.06029556183257701
2018.0,Kalimantan Timur,uc,0.0037000411141843827
2018.0,Kalimantan Timur,vulnerable,0.19896664901333785
2018.0,Kalimantan Utara,amc,0.5520815615334033
2018.0,Kalimantan Utara,mc,0.1620776921178638
2018.0,Kalimantan Utara,poor,0.07091808770425226
2018.0,Kalimantan Utara,uc,0.0003086445972605124
2018.0,Kalimantan Utara,vulnerable,0.21461401404722028
2018.0,Kepulauan Bangka Belitung,amc,0.5793872546686939
2018.0,Kepulauan Bangka Belitung,mc,0.11717076816750041
2018.0,Kepulauan Bangka Belitung,poor,0.05250284597536791
2018.0,Kepulauan Bangka Belitung,vulnerable,0.2509391311884377
2018.0,Kepulauan Riau,amc,0.508007954831223
2018.0,Kepulauan Riau,mc,0.2567500095923036
2018.0,Kepulauan Riau,poor,0.06202507125236875
2018.0,Kepulauan Riau,uc,0.0006139729629361007
2018.0,Kepulauan Riau,vulnerable,0.1726029913611687
2018.0,Lampung,amc,0.476310446701737
2018.0,Lampung,mc,0.13043148498538093
2018.0,Lampung,poor,0.13137962848841966
2018.0,Lampung,uc,0.0017935191770146737
2018.0,Lampung,vulnerable,0.26008492064744776
2018.0,Maluku,amc,0.47627192746492775
2018.0,Maluku,mc,0.10892220678324177
2018.0,Maluku,poor,0.18119810968120947
2018.0,Maluku,uc,0.0012243386061862188
2018.0,Maluku,vulnerable,0.23238341746443483
2018.0,Maluku Utara,amc,0.5346804351592208
2018.0,Maluku Utara,mc,0.15513893116740848
2018.0,Maluku Utara,poor,0.06640319300590362
2018.0,Maluku Utara,uc,0.0024821282420482375
2018.0,Maluku Utara,vulnerable,0.24129531242541863
2018.0,Nusa Tenggara Barat,amc,0.43995328855056937
2018.0,Nusa Tenggara Barat,mc,0.2023788787345543
2018.0,Nusa Tenggara Barat,poor,0.14751773183581463
2018.0,Nusa Tenggara Barat,uc,0.002251725546357039
2018.0,Nusa Tenggara Barat,vulnerable,0.20789837533270467
2018.0,Nusa Tenggara Timur,amc,0.4196486349082944
2018.0,Nusa Tenggara Timur,mc,0.09194669957477636
2018.0,Nusa Tenggara Timur,poor,0.21347500157768945
2018.0,Nusa Tenggara Timur,uc,0.0006328288483022038
2018.0,Nusa Tenggara Timur,vulnerable,0.2742968350909376
2018.0,Papua,amc,0.41105037114715126
2018.0,Papua,mc,0.1685930502704712
2018.0,Papua,poor,0.2773857899498467
2018.0,Papua,uc,0.0009800184968702613
2018.0,Papua,vulnerable,0.14199077013566055
2018.0,Papua Barat,amc,0.40856218823999363
2018.0,Papua Barat,mc,0.19908225784737357
2018.0,Papua Barat,poor,0.2301425205363857
2018.0,Papua Barat,uc,0.002284352227027207
2018.0,Papua Barat,vulnerable,0.1599286811492199
2018.0,Riau,amc,0.5472495407783101
2018.0,Riau,mc,0.15405493123197064
2018.0,Riau,poor,0.0738616957473549
2018.0,Riau,uc,0.002714907092439129
2018.0,Riau,vulnerable,0.22211892514992523
2018.0,Sulawesi Barat,amc,0.4754905261494283
2018.0,Sulawesi Barat,mc,0.18231103209758057
2018.0,Sulawesi Barat,poor,0.1124828260453132
2018.0,Sulawesi Barat,uc,0.002277547106619823
2018.0,Sulawesi Barat,vulnerable,0.2274380686010581
2018.0,Sulawesi Selatan,amc,0.4229217099648196
2018.0,Sulawesi Selatan,mc,0.32469211390420594
2018.0,Sulawesi Selatan,poor,0.09057131616559991
2018.0,Sulawesi Selatan,uc,0.006547990003506135
2018.0,Sulawesi Selatan,vulnerable,0.15526686996186834
2018.0,Sulawesi Tengah,amc,0.47478603349576476
2018.0,Sulawesi Tengah,mc,0.14097293165744848
2018.0,Sulawesi Tengah,poor,0.14010010402487094
2018.0,Sulawesi Tengah,uc,0.0011150801716876737
2018.0,Sulawesi Tengah,vulnerable,0.24302585065022825
2018.0,Sulawesi Tenggara,amc,0.4153615654563838
2018.0,Sulawesi Tenggara,mc,0.3029720063020024
2018.0,Sulawesi Tenggara,poor,0.11629310264754508
2018.0,Sulawesi Tenggara,uc,0.005682502458204711
2018.0,Sulawesi Tenggara,vulnerable,0.15969082313586422
2018.0,Sulawesi Utara,amc,0.42620378416445565
2018.0,Sulawesi Utara,mc,0.3282145133542097
2018.0,Sulawesi Utara,poor,0.07799372067046087
2018.0,Sulawesi Utara,uc,0.007822432684659706
2018.0,Sulawesi Utara,vulnerable,0.15976554912621393
2018.0,Sumatera Barat,amc,0.5355418839325725
2018.0,Sumatera Barat,mc,0.14994622176798894
2018.0,Sumatera Barat,poor,0.06654378239944672
2018.0,Sumatera Barat,uc,0.001445515318635802
2018.0,Sumatera Barat,vulnerable,0.2465225965813561
2018.0,Sumatera Selatan,amc,0.4612678919018147
2018.0,Sumatera Selatan,mc,0.17211308233321596
2018.0,Sumatera Selatan,poor,0.12802221811712983
2018.0,Sumatera Selatan,uc,0.00146010060282882
2018.0,Sumatera Selatan,vulnerable,0.2371367070450107
2018.0,Sumatera Utara,amc,0.5215430785646142
2018.0,Sumatera Utara,mc,0.1410965078701133
2018.0,Sumatera Utara,poor,0.0921597197998267
2018.0,Sumatera Utara,uc,0.0011368915688102783
2018.0,Sumatera Utara,vulnerable,0.24406380219663557
2019.0,Aceh,amc,0.45581679370542677
2019.0,Aceh,mc,0.10596389686135392
2019.0,Aceh,poor,0.15319877531243142
2019.0,Aceh,uc,0.0005396828718146642
2019.0,Aceh,vulnerable,0.28448085124897327
2019.0,Bali,amc,0.4710691456287674
2019.0,Bali,mc,0.3551449699272589
2019.0,Bali,poor,0.0378785856297202
2019.0,Bali,uc,0.0040115632729961085
2019.0,Bali,vulnerable,0.13189573554125741
2019.0,Banten,amc,0.5023322526545805
2019.0,Banten,mc,0.2784383726549595
2019.0,Banten,poor,0.05086114286032849
2019.0,Banten,uc,0.0023277449336902506
2019.0,Banten,vulnerable,0.16604048689644124
2019.0,Bengkulu,amc,0.4536112403376291
2019.0,Bengkulu,mc,0.13057159721569586
2019.0,Bengkulu,poor,0.15231836570838223
2019.0,Bengkulu,uc,0.0011258558925621033
2019.0,Bengkulu,vulnerable,0.2623729408457306
2019.0,DI Yogyakarta,amc,0.3953020532357256
2019.0,DI Yogyakarta,mc,0.2805148525367972
2019.0,DI Yogyakarta,poor,0.11700689735827415
2019.0,DI Yogyakarta,uc,0.0069687019503888725
2019.0,DI Yogyakarta,vulnerable,0.2002074949188143
2019.0,DKI Jakarta,amc,0.48534638410088315
2019.0,DKI Jakarta,mc,0.29970769890319227
2019.0,DKI Jakarta,poor,0.03469775796540112
2019.0,DKI Jakarta,uc,0.010336572296279024
2019.0,DKI Jakarta,vulnerable,0.16991158673424442
2019.0,Gorontalo,amc,0.3785725568055363
2019.0,Gorontalo,mc,0.2940221936147884
2019.0,Gorontalo,poor,0.15523901969008236
2019.0,Gorontalo,uc,0.005612542693924881
2019.0,Gorontalo,vulnerable,0.16655368719566804
2019.0,Jambi,amc,0.5329266290099886
2019.0,Jambi,mc,0.14727554984156566
2019.0,Jambi,poor,0.07597040540904554
2019.0,Jambi,uc,0.0012346164611896787
2019.0,Jambi,vulnerable,0.24259279927821037
2019.0,Jawa Barat,amc,0.4601448944051568
2019.0,Jawa Barat,mc,0.2938311278625928
2019.0,Jawa Barat,poor,0.06914792588709091
2019.0,Jawa Barat,uc,0.007483482419488516
2019.0,Jawa Barat,vulnerable,0.1693925694256709
2019.0,Jawa Tengah,amc,0.4774376871633714
2019.0,Jawa Tengah,mc,0.19390184111365916
2019.0,Jawa Tengah,poor,0.1079943886597818
2019.0,Jawa Tengah,uc,0.0034927446960644555
2019.0,Jawa Tengah,vulnerable,0.2171733383671232
2019.0,Jawa Timur,amc,0.4788778970533636
2019.0,Jawa Timur,mc,0.1922075294249341
2019.0,Jawa Timur,poor,0.10371588392412431
2019.0,Jawa Timur,uc,0.00324263476889381
2019.0,Jawa Timur,vulnerable,0.2219560548286841
2019.0,Kalimantan Barat,amc,0.5409387165235554
2019.0,Kalimantan Barat,mc,0.16133251816881194
2019.0,Kalimantan Barat,poor,0.07490033787204772
2019.0,Kalimantan Barat,uc,0.0012997931756845557
2019.0,Kalimantan Barat,vulnerable,0.22152863425990027
2019.0,Kalimantan Selatan,amc,0.5501707824176854
2019.0,Kalimantan Selatan,mc,0.206840567946952
2019.0,Kalimantan Selatan,poor,0.04551865006769826
2019.0,Kalimantan Selatan,uc,0.0036536796798612315
2019.0,Kalimantan Selatan,vulnerable,0.19381631988780298
2019.0,Kalimantan Tengah,amc,0.5297471785509845
2019.0,Kalimantan Tengah,mc,0.2607059186955428
2019.0,Kalimantan Tengah,poor,0.049829239011965724
2019.0,Kalimantan Tengah,uc,0.003680245393258326
2019.0,Kalimantan Tengah,vulnerable,0.15603741834824858
2019.0,Kalimantan Timur,amc,0.5374052682955126
2019.0,Kalimantan Timur,mc,0.19810280206887326
2019.0,Kalimantan Timur,poor,0.05938684074361087
2019.0,Kalimantan Timur,uc,0.003275315711966021
2019.0,Kalimantan Timur,vulnerable,0.20182977318003717
2019.0,Kalimantan Utara,amc,0.532072464567937
2019.0,Kalimantan Utara,mc,0.12436792343236708
2019.0,Kalimantan Utara,poor,0.06630353542019456
2019.0,Kalimantan Utara,uc,0.00016784721728600494
2019.0,Kalimantan Utara,vulnerable,0.2770882293622152
2019.0,Kepulauan Bangka Belitung,amc,0.6084631457820272
2019.0,Kepulauan Bangka Belitung,mc,0.10520760274112564
2019.0,Kepulauan Bangka Belitung,poor,0.04615375108336025
2019.0,Kepulauan Bangka Belitung,uc,0.00024049208610338067
2019.0,Kepulauan Bangka Belitung,vulnerable,0.23993500830738348
2019.0,Kepulauan Riau,amc,0.4833680955235012
2019.0,Kepulauan Riau,mc,0.28899149600616325
2019.0,Kepulauan Riau,poor,0.05902893115159314
2019.0,Kepulauan Riau,uc,0.003034068675399519
2019.0,Kepulauan Riau,vulnerable,0.16557740864334305
2019.0,Lampung,amc,0.4920618312364251
2019.0,Lampung,mc,0.11786666281835617
2019.0,Lampung,poor,0.1262002665917158
2019.0,Lampung,uc,0.0008331830002436445
2019.0,Lampung,vulnerable,0.26303805635325944
2019.0,Maluku,amc,0.4463391137832433
2019.0,Maluku,mc,0.0922040970571776
2019.0,Maluku,poor,0.1769327075574585
2019.0,Maluku,uc,0.0007485292005081383
2019.0,Maluku,vulnerable,0.2837755524016125
2019.0,Maluku Utara,amc,0.559934159892201
2019.0,Maluku Utara,mc,0.1315380166986727
2019.0,Maluku Utara,poor,0.06767892685673149
2019.0,Maluku Utara,uc,0.0006372728796321535
2019.0,Maluku Utara,vulnerable,0.24021162367276258
2019.0,Nusa Tenggara Barat,amc,0.43625219315864083
2019.0,Nusa Tenggara Barat,mc,0.2287448536475324
2019.0,Nusa Tenggara Barat,poor,0.14555705329524654
2019.0,Nusa Tenggara Barat,uc,0.0028790349213041193
2019.0,Nusa Tenggara Barat,vulnerable,0.18656686497727593
2019.0,Nusa Tenggara Timur,amc,0.4317885159235496
2019.0,Nusa Tenggara Timur,mc,0.09589781316088959
2019.0,Nusa Tenggara Timur,poor,0.21091678538979242
2019.0,Nusa Tenggara Timur,uc,0.0009774511948183215
2019.0,Nusa Tenggara Timur,vulnerable,0.26041943433095
2019.0,Papua,amc,0.39994652448767615
2019.0,Papua,mc,0.16912478546310522
2019.0,Papua,poor,0.2752899508815335
2019.0,Papua,uc,0.0007287910380508849
2019.0,Papua,vulnerable,0.15490994812963418
2019.0,Papua Barat,amc,0.4395502073221175
2019.0,Papua Barat,mc,0.18027552759008714
2019.0,Papua Barat,poor,0.2216870892252421
2019.0,Papua Barat,uc,0.0014541765234854017
2019.0,Papua Barat,vulnerable,0.1570329993390678
2019.0,Riau,amc,0.5432685553086706
2019.0,Riau,mc,0.14529361923944673
2019.0,Riau,poor,0.07078838826213513
2019.0,Riau,uc,0.0017695508740324017
2019.0,Riau,vulnerable,0.23887988631571527
2019.0,Sulawesi Barat,amc,0.4749765484488232
2019.0,Sulawesi Barat,mc,0.19166675809553957
2019.0,Sulawesi Barat,poor,0.11018352914923173
2019.0,Sulawesi Barat,uc,0.003866891900439574
2019.0,Sulawesi Barat,vulnerable,0.21930627240596617
2019.0,Sulawesi Selatan,amc,0.45660608844523387
2019.0,Sulawesi Selatan,mc,0.2880870559524463
2019.0,Sulawesi Selatan,poor,0.0869396035119286
2019.0,Sulawesi Selatan,uc,0.004565864874013073
2019.0,Sulawesi Selatan,vulnerable,0.16380138721637813
2019.0,Sulawesi Tengah,amc,0.4933798242097255
2019.0,Sulawesi Tengah,mc,0.13462826494490115
2019.0,Sulawesi Tengah,poor,0.13484915254523702
2019.0,Sulawesi Tengah,uc,0.0014149973233150953
2019.0,Sulawesi Tengah,vulnerable,0.2357277609768213
2019.0,Sulawesi Tenggara,amc,0.4191771435047917
2019.0,Sulawesi Tenggara,mc,0.301532026454978
2019.0,Sulawesi Tenggara,poor,0.11240334960230634
2019.0,Sulawesi Tenggara,uc,0.0036964639767633808
2019.0,Sulawesi Tenggara,vulnerable,0.16319101646116052
2019.0,Sulawesi Utara,amc,0.456837756553242
2019.0,Sulawesi Utara,mc,0.30529170055291865
2019.0,Sulawesi Utara,poor,0.07658371438225021
2019.0,Sulawesi Utara,uc,0.003374243114845001
2019.0,Sulawesi Utara,vulnerable,0.1579125853967442
2019.0,Sumatera Barat,amc,0.5529236528870805
2019.0,Sumatera Barat,mc,0.1327722640888573
2019.0,Sumatera Barat,poor,0.06417200282590238
2019.0,Sumatera Barat,uc,0.0013139939494433094
2019.0,Sumatera Barat,vulnerable,0.24881808624871654
2019.0,Sumatera Selatan,amc,0.47290427948357333
2019.0,Sumatera Selatan,mc,0.16799767199644583
2019.0,Sumatera Selatan,poor,0.12713783281244428
2019.0,Sumatera Selatan,uc,0.0010253019778260397
2019.0,Sumatera Selatan,vulnerable,0.23093491372971042
2019.0,Sumatera Utara,amc,0.5390564215814015
2019.0,Sumatera Utara,mc,0.1237300156165606
2019.0,Sumatera Utara,poor,0.0882601973610861
2019.0,Sumatera Utara,uc,0.001746413944601536
2019.0,Sumatera Utara,vulnerable,0.24720695149635033
2020.0,Aceh,amc,0.4642971940368705
2020.0,Aceh,mc,0.09937644687692683
2020.0,Aceh,poor,0.14986368438397185
2020.0,Aceh,uc,0.0014468248866775454
2020.0,Aceh,vulnerable,0.28501584981555333
2020.0,Bali,amc,0.4531247660190465
2020.0,Bali,mc,0.37090159471528905
2020.0,Bali,poor,0.03780314388114719
2020.0,Bali,uc,0.0034316713325925285
2020.0,Bali,vulnerable,0.13473882405192458
2020.0,Banten,amc,0.521642053290354
2020.0,Banten,mc,0.2512899532248307
2020.0,Banten,poor,0.05922721823536067
2020.0,Banten,uc,0.0038315913732314285
2020.0,Banten,vulnerable,0.16400918387622315
2020.0,Bengkulu,amc,0.47746111786925394
2020.0,Bengkulu,mc,0.10882101302980593
2020.0,Bengkulu,poor,0.1503264068161681
2020.0,Bengkulu,uc,0.0011744061962611885
2020.0,Bengkulu,vulnerable,0.26221705608851087
2020.0,DI Yogyakarta,amc,0.39966546806186104
2020.0,DI Yogyakarta,mc,0.25874711698841124
2020.0,DI Yogyakarta,poor,0.12284799589169833
2020.0,DI Yogyakarta,uc,0.005354626992072023
2020.0,DI Yogyakarta,vulnerable,0.21338479206595742
2020.0,DKI Jakarta,amc,0.48523784751083454
2020.0,DKI Jakarta,mc,0.29005136218393957
2020.0,DKI Jakarta,poor,0.045265645098701714
2020.0,DKI Jakarta,uc,0.006810379356676571
2020.0,DKI Jakarta,vulnerable,0.17263476584984755
2020.0,Gorontalo,amc,0.41082338423539727
2020.0,Gorontalo,mc,0.25652085768773797
2020.0,Gorontalo,poor,0.1522359802982605
2020.0,Gorontalo,uc,0.003961802547081207
2020.0,Gorontalo,vulnerable,0.17645797523152304
2020.0,Jambi,amc,0.5067405550271085
2020.0,Jambi,mc,0.1522566647068178
2020.0,Jambi,poor,0.07580821747985125
2020.0,Jambi,uc,0.0004041417299390325
2020.0,Jambi,vulnerable,0.26479042105628353
2020.0,Jawa Barat,amc,0.44790808543757576
2020.0,Jawa Barat,mc,0.2880851511041205
2020.0,Jawa Barat,poor,0.07875044882115709
2020.0,Jawa Barat,uc,0.006678185413529471
2020.0,Jawa Barat,vulnerable,0.17857812922361727
2020.0,Jawa Tengah,amc,0.46770420119581974
2020.0,Jawa Tengah,mc,0.19813051715258898
2020.0,Jawa Tengah,poor,0.11411640165938974
2020.0,Jawa Tengah,uc,0.002806157160254793
2020.0,Jawa Tengah,vulnerable,0.21724272283194665
2020.0,Jawa Timur,amc,0.4695099580786264
